levelId,moduleName,title,type,duration,order,videoUrl,content,locked,programId,simulatorId
noveno-egb,Lógica Seguidor,Casos de borde,activity,45 min,24,,¿Qué hacer si pierde la línea?,false,robotica,wokwi
noveno-egb,Lógica Seguidor,Funciones de movimiento,activity,45 min,25,,Reutilización de código,false,robotica,wokwi
noveno-egb,Lógica Seguidor,Integrar sensores+motores,activity,55 min,26,,Sistema completo funcionando,false,robotica,wokwi
noveno-egb,Lógica Seguidor,Pruebas de lógica,activity,50 min,27,,Depuración en pista,false,robotica,wokwi
noveno-egb,Lógica Seguidor,Optimización velocidad,activity,45 min,28,,Mejoras de rendimiento,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Conociendo la PCB,video,30 min,29,,Componentes de la PCB compacta,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Pines de sensores,tutorial,40 min,30,,Conexiones para IR,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Pines de motores,tutorial,40 min,31,,Driver TB6612 integrado,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Ensamblaje PCB,activity,50 min,32,,Soldadura de componentes,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Pruebas de PCB,activity,45 min,33,,Verificación de funcionamiento,false,robotica,wokwi
noveno-egb,PCB RC DRAGON V2,Adaptación código,activity,45 min,34,,Ajustar pines en el programa,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Planificación,video,25 min,35,,Diseño del robot seguidor,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Ensamblaje chasis,activity,50 min,36,,Construcción de la base,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Montaje sensores,activity,45 min,37,,Posicionamiento correcto,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Instalación motores,activity,45 min,38,,Conexiones al driver,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Montaje PCB,activity,45 min,39,,Integración final,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Programación final,activity,55 min,40,,Código completo optimizado,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Calibración sensores,activity,50 min,41,,Ajustes para la pista,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Pruebas en pista,activity,50 min,42,,Depuración y mejoras,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Optimización velocidad,activity,45 min,43,,Máximo rendimiento,false,robotica,wokwi
noveno-egb,Proyecto Seguidor,Ajustes finales,activity,40 min,44,,Preparación competencia,false,robotica,wokwi
noveno-egb,Competencia,Diseño de pista,video,25 min,45,,Especificaciones oficiales,false,robotica,wokwi
noveno-egb,Competencia,Construcción pista,activity,50 min,46,,Materiales y técnicas,false,robotica,wokwi
noveno-egb,Competencia,Práctica en pista,activity,55 min,47,,Entrenamiento intensivo,false,robotica,wokwi
noveno-egb,Competencia,Ajustes último momento,activity,40 min,48,,Optimización final,false,robotica,wokwi
noveno-egb,Competencia,Clasificatoria,project,60 min,49,,Registro de tiempos,false,robotica,wokwi
noveno-egb,Competencia,Final competencia,project,60 min,50,,Carrera definitiva y premios,true,robotica,wokwi
decimo-egb,Aplicaciones Sensores,Repaso sensores,video,25 min,1,,IR luz sonido revisión,false,robotica,wokwi
decimo-egb,Aplicaciones Sensores,Sensores de distancia,video,30 min,2,,Tipos: IR ultrasonido láser,false,robotica,wokwi
decimo-egb,Aplicaciones Sensores,Ultrasonido principio,video,30 min,3,,Eco y tiempo de vuelo,false,robotica,wokwi
decimo-egb,Aplicaciones Sensores,Aplicaciones reales,video,25 min,4,,Robots comerciales con ultrasonido,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Conociendo HC-SR04,video,30 min,5,,Componentes del sensor,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Principio ultrasonido,video,30 min,6,,40kHz emisor receptor,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Conexiones sensor,tutorial,40 min,7,,VCC GND Trigger Echo,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Código medir distancia,tutorial,45 min,8,,pulseIn() y cálculo,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Serial Monitor,tutorial,40 min,9,,Visualizar mediciones en tiempo real,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Conversión centímetros,tutorial,40 min,10,,Fórmula: tiempo/58,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,LED según distancia,activity,45 min,11,,Indicador visual de proximidad,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Múltiples LEDs,activity,50 min,12,,Semáforo de distancia verde amarillo rojo,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Buzzer de alerta,activity,45 min,13,,Alarma de proximidad,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Frecuencia variable,activity,50 min,14,,Pitido más rápido cuando más cerca,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Práctica integrada,activity,55 min,15,,Sensor + LEDs + Buzzer,false,robotica,wokwi
decimo-egb,Sensor HC-SR04,Filtrado de ruido,activity,45 min,16,,Promedio de lecturas,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Diseño algoritmo,video,30 min,17,,Lógica de decisión,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Pseudocódigo,tutorial,40 min,18,,Planificación del algoritmo,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Implementar decisiones,tutorial,45 min,19,,if distancia < umbral,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Distancia de seguridad,activity,40 min,20,,Calibrar umbral óptimo,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Acción de evasión,activity,50 min,21,,Retroceder girar avanzar,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Mejorar algoritmo,activity,50 min,22,,Casos especiales esquinas,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Detección lateral,activity,55 min,23,,Segundo sensor opcional,false,robotica,wokwi
decimo-egb,Algoritmo Evasión,Práctica evasión,activity,50 min,24,,Pruebas con obstáculos,false,robotica,wokwi
decimo-egb,Integración PCB,Conexión sensor PCB,tutorial,45 min,25,,Cableado al DRAGON RC,false,robotica,wokwi
decimo-egb,Integración PCB,Integración motores,activity,50 min,26,,Control combinado,false,robotica,wokwi
decimo-egb,Integración PCB,Código integrado,activity,55 min,27,,Sensor + Motores + LEDs,false,robotica,wokwi
decimo-egb,Integración PCB,Pruebas integración,activity,50 min,28,,Depuración del sistema,false,robotica,wokwi
decimo-egb,Integración PCB,Ajustes velocidad,activity,45 min,29,,Optimización de respuesta,false,robotica,wokwi
decimo-egb,Integración PCB,Práctica completa,activity,55 min,30,,Sistema funcionando,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Planificación montaje,video,25 min,31,,Diseño del robot evita obstáculos,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Ensamblaje chasis,activity,50 min,32,,Construcción de la base,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Montaje sensor,activity,45 min,33,,Posicionamiento frontal,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Instalación motores,activity,45 min,34,,Conexiones al driver,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Montaje PCB,activity,45 min,35,,Integración de componentes,false,robotica,wokwi
decimo-egb,Proyecto Ensamblaje,Código final,activity,55 min,36,,Programación completa,false,robotica,wokwi
decimo-egb,Optimización,Ajustes sensibilidad,activity,45 min,37,,Calibración fina,false,robotica,wokwi
decimo-egb,Optimización,Giros optimizados,activity,50 min,38,,Ángulos precisos 90° 180°,false,robotica,wokwi
decimo-egb,Optimización,Aleatoriedad giros,activity,45 min,39,,random() para evitar patrones,false,robotica,wokwi
decimo-egb,Optimización,Velocidad adaptativa,activity,50 min,40,,Más lento cuando más cerca,false,robotica,wokwi
decimo-egb,Optimización,Pruebas exhaustivas,activity,55 min,41,,Diferentes escenarios,false,robotica,wokwi
decimo-egb,Optimización,Mejoras finales,activity,45 min,42,,Preparación competencia,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Diseño laberinto,video,30 min,43,,Especificaciones y reglas,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Construcción laberinto,activity,55 min,44,,Materiales cartón MDF,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Práctica laberinto,activity,60 min,45,,Entrenamiento intensivo,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Estrategias navegación,video,30 min,46,,Técnicas de resolución,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Ajustes último momento,activity,45 min,47,,Optimización final,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Clasificatoria,project,60 min,48,,Registro de tiempos,false,robotica,wokwi
decimo-egb,Competencia Laberinto,Final competencia,project,60 min,49,,Carrera definitiva y premios,true,robotica,wokwi
sexto-slm,Introducción Robótica,Bienvenida al curso,video,20 min,1,,Presentación del programa ChaskiBots,false,robotica,makecode
sexto-slm,Introducción Robótica,¿Qué es un robot?,video,25 min,2,,Definición y ejemplos de robots,false,robotica,makecode
sexto-slm,Introducción Robótica,Tipos de robots,video,25 min,3,,Industriales domésticos educativos,false,robotica,makecode
sexto-slm,Introducción Robótica,Componentes básicos,tutorial,30 min,4,,Sensores actuadores controladores,false,robotica,makecode
sexto-slm,MakeCode Arcade,Introducción MakeCode,video,25 min,5,,Plataforma de programación visual,false,robotica,makecode
sexto-slm,MakeCode Arcade,Interfaz del editor,tutorial,30 min,6,,Bloques simulador código,false,robotica,makecode
sexto-slm,MakeCode Arcade,Primer programa,tutorial,35 min,7,,Sprite y movimiento básico,false,robotica,makecode
sexto-slm,MakeCode Arcade,Eventos y controles,tutorial,35 min,8,,Teclado y botones,false,robotica,makecode
sexto-slm,MakeCode Arcade,Variables y puntuación,tutorial,40 min,9,,Contador de puntos,false,robotica,makecode
sexto-slm,MakeCode Arcade,Colisiones,activity,40 min,10,,Detectar contacto entre sprites,false,robotica,makecode
sexto-slm,MakeCode Arcade,Mini juego,activity,45 min,11,,Crear un juego simple,false,robotica,makecode
sexto-slm,MakeCode Arcade,Proyecto juego,project,50 min,12,,Juego completo con puntuación,false,robotica,makecode
sexto-slm,Robot 4 en 1,Conociendo el kit,video,25 min,13,,Componentes del robot 4 en 1,false,robotica,makecode
sexto-slm,Robot 4 en 1,Ensamblaje base,activity,45 min,14,,Construcción del chasis,false,robotica,makecode
sexto-slm,Robot 4 en 1,Motores y ruedas,activity,40 min,15,,Instalación de motores,false,robotica,makecode
sexto-slm,Robot 4 en 1,Conexiones eléctricas,tutorial,40 min,16,,Cableado correcto,false,robotica,makecode
sexto-slm,Robot 4 en 1,Programación básica,tutorial,45 min,17,,Control de motores en MakeCode,false,robotica,makecode
sexto-slm,Robot 4 en 1,Movimientos básicos,activity,40 min,18,,Adelante atrás giros,false,robotica,makecode
sexto-slm,Robot 4 en 1,Sensores del robot,tutorial,40 min,19,,IR ultrasonido luz,false,robotica,makecode
sexto-slm,Robot 4 en 1,Seguidor de línea simple,activity,45 min,20,,Algoritmo básico,false,robotica,makecode
sexto-slm,Robot 4 en 1,Evita obstáculos simple,activity,45 min,21,,Detección y giro,false,robotica,makecode
sexto-slm,Robot 4 en 1,Proyecto final,project,50 min,22,,Robot autónomo funcionando,false,robotica,makecode
sexto-slm,Competencia,Preparación competencia,activity,40 min,23,,Ajustes y práctica,false,robotica,makecode
sexto-slm,Competencia,Competencia final,project,60 min,24,,Demostración y premios,true,robotica,makecode
primero-bach,Fundamentos Avanzados,Repaso ESP32,video,30 min,1,,Revisión de conceptos de 10° EGB,false,robotica,wokwi
primero-bach,Fundamentos Avanzados,Arquitectura ESP32,video,35 min,2,,Dual core WiFi Bluetooth memoria,false,robotica,wokwi
primero-bach,Fundamentos Avanzados,GPIO avanzado,tutorial,40 min,3,,Modos de pines interrupciones,false,robotica,wokwi
primero-bach,Fundamentos Avanzados,ADC y DAC,tutorial,45 min,4,,Conversión analógica digital,false,robotica,wokwi
primero-bach,Fundamentos Avanzados,PWM avanzado,tutorial,45 min,5,,Frecuencia resolución canales,false,robotica,wokwi
primero-bach,Fundamentos Avanzados,Interrupciones,tutorial,50 min,6,,ISR y manejo de eventos,false,robotica,wokwi
primero-bach,Comunicación Serial,UART principios,video,30 min,7,,Comunicación serial asíncrona,false,robotica,wokwi
primero-bach,Comunicación Serial,Serial hardware,tutorial,45 min,8,,Serial1 Serial2 configuración,false,robotica,wokwi
primero-bach,Comunicación Serial,Protocolo I2C,video,35 min,9,,Bus de comunicación maestro esclavo,false,robotica,wokwi
primero-bach,Comunicación Serial,Sensores I2C,tutorial,50 min,10,,Conectar múltiples sensores,false,robotica,wokwi
primero-bach,Comunicación Serial,Protocolo SPI,video,35 min,11,,Comunicación de alta velocidad,false,robotica,wokwi
primero-bach,Comunicación Serial,Dispositivos SPI,tutorial,50 min,12,,Pantallas SD cards,false,robotica,wokwi
primero-bach,Comunicación Serial,Práctica protocolos,activity,55 min,13,,Integración I2C y SPI,false,robotica,wokwi
primero-bach,WiFi ESP32,WiFi introducción,video,30 min,14,,Capacidades WiFi del ESP32,false,robotica,wokwi
primero-bach,WiFi ESP32,Modo Station,tutorial,45 min,15,,Conectar a red WiFi,false,robotica,wokwi
primero-bach,WiFi ESP32,Modo Access Point,tutorial,45 min,16,,Crear red WiFi propia,false,robotica,wokwi
primero-bach,WiFi ESP32,Web Server básico,tutorial,50 min,17,,Servidor HTTP en ESP32,false,robotica,wokwi
primero-bach,WiFi ESP32,HTML y CSS,tutorial,45 min,18,,Interfaz web básica,false,robotica,wokwi
primero-bach,WiFi ESP32,Control por web,activity,55 min,19,,Encender LEDs desde navegador,false,robotica,wokwi
primero-bach,WiFi ESP32,Lectura de sensores web,activity,55 min,20,,Dashboard de sensores,false,robotica,wokwi
primero-bach,WiFi ESP32,WebSocket,tutorial,50 min,21,,Comunicación en tiempo real,false,robotica,wokwi
primero-bach,WiFi ESP32,Control robot WiFi,activity,60 min,22,,Robot controlado por web,false,robotica,wokwi
primero-bach,Sensores Avanzados,Sensor DHT22,tutorial,45 min,23,,Temperatura y humedad,false,robotica,wokwi
primero-bach,Sensores Avanzados,Sensor BMP280,tutorial,45 min,24,,Presión atmosférica altitud,false,robotica,wokwi
primero-bach,Sensores Avanzados,Sensor MPU6050,tutorial,50 min,25,,Acelerómetro giroscopio,false,robotica,wokwi
primero-bach,Sensores Avanzados,GPS NEO-6M,tutorial,55 min,26,,Ubicación coordenadas,false,robotica,wokwi
primero-bach,Sensores Avanzados,Sensor de gas MQ,tutorial,45 min,27,,Detección de gases,false,robotica,wokwi
primero-bach,Sensores Avanzados,Integración sensores,activity,60 min,28,,Estación meteorológica,false,robotica,wokwi
primero-bach,Proyecto IoT,Diseño del proyecto,video,30 min,29,,Planificación de sistema IoT,false,robotica,wokwi
primero-bach,Proyecto IoT,Selección de sensores,activity,40 min,30,,Elegir componentes,false,robotica,wokwi
primero-bach,Proyecto IoT,Ensamblaje hardware,activity,55 min,31,,Construcción del sistema,false,robotica,wokwi
primero-bach,Proyecto IoT,Programación backend,activity,60 min,32,,Código del ESP32,false,robotica,wokwi
primero-bach,Proyecto IoT,Interfaz web,activity,55 min,33,,Dashboard de control,false,robotica,wokwi
primero-bach,Proyecto IoT,Pruebas y depuración,activity,50 min,34,,Verificación del sistema,false,robotica,wokwi
primero-bach,Proyecto IoT,Documentación,activity,40 min,35,,Manual del proyecto,false,robotica,wokwi
primero-bach,Proyecto IoT,Presentación final,project,60 min,36,,Exhibición del proyecto IoT,true,robotica,wokwi
segundo-bach,Programación Avanzada,C++ avanzado,video,35 min,1,,Clases objetos herencia,false,robotica,wokwi
segundo-bach,Programación Avanzada,POO en Arduino,tutorial,50 min,2,,Programación orientada a objetos,false,robotica,wokwi
segundo-bach,Programación Avanzada,Librerías propias,tutorial,55 min,3,,Crear librerías .h .cpp,false,robotica,wokwi
segundo-bach,Programación Avanzada,Máquinas de estado,tutorial,50 min,4,,FSM para robots,false,robotica,wokwi
segundo-bach,Programación Avanzada,Multitarea,tutorial,55 min,5,,FreeRTOS básico,false,robotica,wokwi
segundo-bach,Programación Avanzada,Tasks y semáforos,tutorial,55 min,6,,Sincronización de tareas,false,robotica,wokwi
segundo-bach,Programación Avanzada,Práctica multitarea,activity,60 min,7,,Robot con múltiples tareas,false,robotica,wokwi
segundo-bach,Control PID,Teoría de control,video,40 min,8,,Sistemas de control automático,false,robotica,wokwi
segundo-bach,Control PID,Controlador P,tutorial,50 min,9,,Control proporcional,false,robotica,wokwi
segundo-bach,Control PID,Controlador PI,tutorial,50 min,10,,Agregar integral,false,robotica,wokwi
segundo-bach,Control PID,Controlador PID,tutorial,55 min,11,,Control completo,false,robotica,wokwi
segundo-bach,Control PID,Sintonización PID,activity,55 min,12,,Ajuste de parámetros Kp Ki Kd,false,robotica,wokwi
segundo-bach,Control PID,Seguidor PID,activity,60 min,13,,Seguidor de línea con PID,false,robotica,wokwi
segundo-bach,Control PID,Balanceo PID,activity,60 min,14,,Robot balanceador,false,robotica,wokwi
segundo-bach,Visión Artificial,Introducción visión,video,35 min,15,,Cámaras y procesamiento,false,robotica,wokwi
segundo-bach,Visión Artificial,ESP32-CAM,tutorial,50 min,16,,Módulo de cámara,false,robotica,wokwi
segundo-bach,Visión Artificial,Streaming video,tutorial,55 min,17,,Transmisión en vivo,false,robotica,wokwi
segundo-bach,Visión Artificial,Detección de color,activity,55 min,18,,Seguir objetos por color,false,robotica,wokwi
segundo-bach,Visión Artificial,QR codes,activity,50 min,19,,Lectura de códigos QR,false,robotica,wokwi
segundo-bach,Visión Artificial,Reconocimiento facial,activity,60 min,20,,Detección de rostros,false,robotica,wokwi
segundo-bach,Robótica Móvil,Cinemática diferencial,video,40 min,21,,Matemáticas del movimiento,false,robotica,wokwi
segundo-bach,Robótica Móvil,Odometría,tutorial,55 min,22,,Encoders y posición,false,robotica,wokwi
segundo-bach,Robótica Móvil,Navegación autónoma,tutorial,60 min,23,,Algoritmos de navegación,false,robotica,wokwi
segundo-bach,Robótica Móvil,Mapeo simple,activity,60 min,24,,Crear mapa del entorno,false,robotica,wokwi
segundo-bach,Robótica Móvil,Planificación de rutas,activity,55 min,25,,Algoritmo A*,false,robotica,wokwi
segundo-bach,Robótica Móvil,Robot navegador,activity,65 min,26,,Integración completa,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Diseño del proyecto,video,35 min,27,,Planificación de robot avanzado,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Selección de tecnologías,activity,45 min,28,,Elegir sensores y actuadores,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Diseño mecánico,activity,55 min,29,,CAD y estructura,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Ensamblaje,activity,60 min,30,,Construcción del robot,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Programación,activity,65 min,31,,Código completo,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Pruebas,activity,55 min,32,,Depuración y ajustes,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Documentación técnica,activity,45 min,33,,Manual y especificaciones,false,robotica,wokwi
segundo-bach,Proyecto Avanzado,Presentación,project,60 min,34,,Exhibición del proyecto,true,robotica,wokwi
tercero-bach,Robótica Industrial,Introducción industrial,video,40 min,1,,Robots en la industria,false,robotica,wokwi
tercero-bach,Robótica Industrial,Brazos robóticos,video,35 min,2,,Tipos y aplicaciones,false,robotica,wokwi
tercero-bach,Robótica Industrial,Cinemática directa,tutorial,55 min,3,,Posición del efector,false,robotica,wokwi
tercero-bach,Robótica Industrial,Cinemática inversa,tutorial,60 min,4,,Calcular ángulos de juntas,false,robotica,wokwi
tercero-bach,Robótica Industrial,Servomotores,tutorial,50 min,5,,Control de posición angular,false,robotica,wokwi
tercero-bach,Robótica Industrial,Brazo 3 DOF,activity,65 min,6,,Construir brazo robótico,false,robotica,wokwi
tercero-bach,Robótica Industrial,Programación brazo,activity,60 min,7,,Control de movimientos,false,robotica,wokwi
tercero-bach,Robótica Industrial,Gripper,activity,55 min,8,,Pinza robótica,false,robotica,wokwi
tercero-bach,IA en Robots,Machine Learning intro,video,40 min,9,,Conceptos de ML,false,robotica,wokwi
tercero-bach,IA en Robots,TensorFlow Lite,tutorial,55 min,10,,ML en microcontroladores,false,robotica,wokwi
tercero-bach,IA en Robots,Clasificación imágenes,activity,60 min,11,,Reconocimiento de objetos,false,robotica,wokwi
tercero-bach,IA en Robots,Comandos de voz,activity,55 min,12,,Reconocimiento de voz,false,robotica,wokwi
tercero-bach,IA en Robots,Robot inteligente,activity,65 min,13,,Integración de IA,false,robotica,wokwi
tercero-bach,Drones,Introducción drones,video,35 min,14,,Tipos y aplicaciones,false,robotica,wokwi
tercero-bach,Drones,Física del vuelo,video,40 min,15,,Sustentación y control,false,robotica,wokwi
tercero-bach,Drones,Controladora de vuelo,tutorial,50 min,16,,Flight controller,false,robotica,wokwi
tercero-bach,Drones,ESC y motores,tutorial,50 min,17,,Control de velocidad,false,robotica,wokwi
tercero-bach,Drones,Ensamblaje drone,activity,70 min,18,,Construcción de cuadricóptero,false,robotica,wokwi
tercero-bach,Drones,Calibración,activity,55 min,19,,Ajustes de vuelo,false,robotica,wokwi
tercero-bach,Drones,Vuelo básico,activity,60 min,20,,Práctica de pilotaje,false,robotica,wokwi
tercero-bach,Drones,Programación autónoma,activity,65 min,21,,Vuelo programado,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Definición proyecto,video,35 min,22,,Elegir tema de tesis,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Investigación,activity,50 min,23,,Estado del arte,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Diseño solución,activity,55 min,24,,Arquitectura del sistema,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Prototipado,activity,65 min,25,,Construcción inicial,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Desarrollo,activity,70 min,26,,Implementación completa,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Pruebas y validación,activity,60 min,27,,Verificación de requisitos,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Documentación final,activity,50 min,28,,Informe técnico,false,robotica,wokwi
tercero-bach,Proyecto Capstone,Defensa de proyecto,project,60 min,29,,Presentación ante tribunal,true,robotica,wokwi
inicial-1,Robots que Aprenden,¿Qué es un robot inteligente?,video,10 min,1,,Diferencia entre robot normal y robot que piensa. Videos de robots mascotas.,false,ia,scratch
inicial-1,Robots que Aprenden,Robots que reconocen caras,activity,15 min,2,,Juego: mostrar fotos de familia el robot (títere) reconoce quién es.,false,ia,scratch
inicial-1,Robots que Escuchan,Robots que entienden palabras,video,10 min,3,,Asistentes de voz (Alexa Google). El robot escucha y responde.,false,ia,scratch
inicial-1,Robots que Escuchan,Dar órdenes al robot,activity,20 min,4,,Juego de roles: un niño es el robot otros dan comandos simples.,false,ia,scratch
inicial-1,Robots que Ven,Robots con ojos,video,10 min,5,,Cámaras como ojos del robot. Robots que siguen objetos.,false,ia,scratch
inicial-1,Robots que Ven,Clasificar colores,activity,15 min,6,,Actividad: clasificar objetos por color (como haría un robot).,false,ia,scratch
inicial-1,Mi Robot Amigo,Dibujar mi robot inteligente,project,25 min,7,,Proyecto final: dibujar un robot que pueda hacer algo especial.,false,ia,scratch
inicial-1,Mi Robot Amigo,Presentación,activity,20 min,8,,Cada niño presenta su robot y qué puede hacer.,true,ia,scratch
inicial-2,Decisiones Simples,Si llueve uso paraguas,video,12 min,1,,Concepto de si...entonces. Decisiones que tomamos cada día.,false,ia,scratch
inicial-2,Decisiones Simples,El robot que decide,activity,20 min,2,,Tarjetas con situaciones elegir qué haría el robot.,false,ia,scratch
inicial-2,Patrones,Encontrar patrones,video,10 min,3,,Secuencias de colores formas. Los robots buscan patrones.,false,ia,scratch
inicial-2,Patrones,Completar secuencias,activity,25 min,4,,Actividad con bloques: completar patrones de colores y formas.,false,ia,scratch
inicial-2,Clasificación,Agrupar objetos,video,12 min,5,,Robots que clasifican: frutas juguetes colores.,false,ia,scratch
inicial-2,Clasificación,Juego de clasificación,activity,25 min,6,,Clasificar objetos del aula en grupos (por tamaño color uso).,false,ia,scratch
inicial-2,Robot Clasificador,Construir clasificador,project,30 min,7,,Proyecto: crear un robot de cartón que clasifica objetos.,false,ia,scratch
inicial-2,Robot Clasificador,Feria de robots,activity,25 min,8,,Presentación a padres de los robots clasificadores.,true,ia,scratch
primero-egb,Secuencias,¿Qué es una secuencia?,video,15 min,1,,Pasos para lavarse las manos vestirse. Todo tiene orden.,false,ia,scratch
primero-egb,Secuencias,Ordenar pasos,activity,25 min,2,,Tarjetas con pasos desordenados ordenar correctamente.,false,ia,scratch
primero-egb,Secuencias,Mi rutina diaria,project,30 min,3,,Dibujar los pasos de su rutina matutina en orden.,false,ia,scratch
primero-egb,Algoritmos,Instrucciones para robots,video,15 min,4,,Un algoritmo es una receta. Instrucciones paso a paso.,false,ia,scratch
primero-egb,Algoritmos,Robot humano,activity,30 min,5,,Un niño es robot otros dan instrucciones para llegar a un punto.,false,ia,scratch
primero-egb,Algoritmos,Laberinto en papel,activity,25 min,6,,Escribir instrucciones (↑↓←→) para salir del laberinto.,false,ia,scratch
primero-egb,Scratch Jr,Conociendo Scratch Jr,tutorial,20 min,7,,Interfaz de Scratch Jr. Bloques básicos de movimiento.,false,ia,scratch
primero-egb,Scratch Jr,Mi primer programa,activity,30 min,8,,Hacer que el gato camine de un lado a otro.,false,ia,scratch
primero-egb,Scratch Jr,Historia animada,project,35 min,9,,Crear una historia simple con 2 personajes.,false,ia,scratch
primero-egb,Proyecto Final,Planificar mi juego,video,15 min,10,,Ideas para un juego simple en Scratch Jr.,false,ia,scratch
primero-egb,Proyecto Final,Crear mi juego,project,40 min,11,,Juego simple: personaje recoge objetos.,false,ia,scratch
primero-egb,Proyecto Final,Presentación,activity,30 min,12,,Mostrar juegos a la clase.,true,ia,scratch
segundo-egb,Condicionales,Si...entonces,video,15 min,1,,Decisiones en la vida: si tengo hambre como.,false,ia,scratch
segundo-egb,Condicionales,Juego de decisiones,activity,25 min,2,,Tarjetas: Si el semáforo está rojo entonces...,false,ia,scratch
segundo-egb,Condicionales,Scratch Jr condicionales,tutorial,30 min,3,,Bloque al tocar en Scratch Jr.,false,ia,scratch
segundo-egb,Bucles,Repetir acciones,video,15 min,4,,Cosas que repetimos: caminar respirar parpadear.,false,ia,scratch
segundo-egb,Bucles,Dibujar con bucles,activity,30 min,5,,Dibujar patrones usando repetir 4 veces: línea giro.,false,ia,scratch
segundo-egb,Bucles,Bucles en Scratch Jr,tutorial,30 min,6,,Bloque repetir para animaciones.,false,ia,scratch
segundo-egb,Combinando,Condicionales + Bucles,video,15 min,7,,Combinar decisiones con repeticiones.,false,ia,scratch
segundo-egb,Combinando,Juego interactivo,project,40 min,8,,Crear juego donde personaje reacciona al tocarlo.,false,ia,scratch
segundo-egb,Combinando,Mejorando mi juego,activity,35 min,9,,Agregar sonidos y más interacciones.,false,ia,scratch
segundo-egb,Proyecto Final,Diseñar mi app,video,15 min,10,,Planificar una aplicación simple.,false,ia,scratch
segundo-egb,Proyecto Final,Crear mi app,project,45 min,11,,Aplicación con múltiples pantallas.,false,ia,scratch
segundo-egb,Proyecto Final,Feria de apps,activity,30 min,12,,Presentar aplicaciones a compañeros.,true,ia,scratch
tercero-egb,¿Qué es ML?,Máquinas que aprenden,video,20 min,1,,Diferencia entre programar reglas vs aprender de ejemplos.,false,ia,teachable
tercero-egb,¿Qué es ML?,Juego de adivinanzas,activity,25 min,2,,Juego: adivinar animal con preguntas sí/no (árbol de decisión).,false,ia,teachable
tercero-egb,¿Qué es ML?,Teachable Machine intro,tutorial,30 min,3,,Conocer Teachable Machine de Google.,false,ia,teachable
